created_at,source,original_text,polarity,subjectivity,lang,favourite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,
2022-08-05 00:28:48+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Presave #SoloAlbum
https://t.co/FUp1TahSAu

#BulletTrainMovie #Taiwan #WarnerBrosDiscovery #กราดยิงอุบล #TheGrandFallout #Askİcin 
#NINJAWARRIORSFC",0,0,en,0,0,Hope_wisdom2,1055,760,FALSE,"[{'text': 'SoloAlbum', 'indices': [8, 18]}, {'text': 'BulletTrainMovie', 'indices': [44, 61]}, {'text': 'Taiwan', 'indices': [62, 69]}, {'text': 'WarnerBrosDiscovery', 'indices': [70, 90]}, {'text': 'กราดยิงอุบล', 'indices': [91, 103]}, {'text': 'TheGrandFallout', 'indices': [104, 120]}, {'text': 'Askİcin', 'indices': [121, 129]}, {'text': 'NINJAWARRIORSFC', 'indices': [131, 147]}]",[],"Ondo, Nigeria",
2022-08-05 00:20:36+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stop playing!!!
As you're streaming Fireboy 's Playboy album... Presave this masterpiece piece too by @Dunkishrock 
https://t.co/FUp1TahSAu

#Taiwan #AllOrNothingArsenal #China #skynews #thursdayvibes #BBNaijaS7 #NINJAWARRIORSFC",0,0,en,0,0,Hope_wisdom2,1055,760,FALSE,"[{'text': 'Taiwan', 'indices': [141, 148]}, {'text': 'AllOrNothingArsenal', 'indices': [149, 169]}, {'text': 'China', 'indices': [170, 176]}, {'text': 'skynews', 'indices': [177, 185]}, {'text': 'thursdayvibes', 'indices': [186, 200]}, {'text': 'BBNaijaS7', 'indices': [201, 211]}, {'text': 'NINJAWARRIORSFC', 'indices': [212, 228]}]","[{'screen_name': 'Dunkishrock', 'name': 'Duncan Daniels US Afrobeats Artist', 'id': 28846008, 'id_str': '28846008', 'indices': [102, 114]}]","Ondo, Nigeria",
2022-08-05 00:14:40+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Up next on the list is #SoloAlbum 🥰
Another masterpiece by @Dunkishrock

#BulletTrainMovie #capitec #Taiwan #WarnerBrosDiscovery #TheGrandFallout #thursdayvibes #BBNaijaS7 #NINJAWARRIORSFC https://t.co/Lwq6cEPuqR",0,0,en,0,0,Hope_wisdom2,1055,760,FALSE,"[{'text': 'SoloAlbum', 'indices': [23, 33]}, {'text': 'BulletTrainMovie', 'indices': [73, 90]}, {'text': 'capitec', 'indices': [91, 99]}, {'text': 'Taiwan', 'indices': [100, 107]}, {'text': 'WarnerBrosDiscovery', 'indices': [108, 128]}, {'text': 'TheGrandFallout', 'indices': [129, 145]}, {'text': 'thursdayvibes', 'indices': [146, 160]}, {'text': 'BBNaijaS7', 'indices': [161, 171]}, {'text': 'NINJAWARRIORSFC', 'indices': [172, 188]}]","[{'screen_name': 'Dunkishrock', 'name': 'Duncan Daniels US Afrobeats Artist', 'id': 28846008, 'id_str': '28846008', 'indices': [59, 71]}]","Ondo, Nigeria",
2022-08-04 23:56:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","For Rent - Spacious Office Apace Available. 

📍Location - Area 11 Abuja. 

Rent - N1,300,000 Yearly. 

#AbujaTwitterCommunity
#AbujaFinders #RealEstate
#PeterObi #EndSARS #Barcelona
#Barca #PeterObi4President2023
#BBNaija7 #INEC #Arewa4PeterObi
#BBNaija #China #Chelsea #Taiwan https://t.co/2ueIR9txeq",0.4,0.4,en,0,0,AbujaFinders,1096,648,FALSE,"[{'text': 'AbujaTwitterCommunity', 'indices': [103, 125]}, {'text': 'AbujaFinders', 'indices': [126, 139]}, {'text': 'RealEstate', 'indices': [140, 151]}, {'text': 'PeterObi', 'indices': [152, 161]}, {'text': 'EndSARS', 'indices': [162, 170]}, {'text': 'Barcelona', 'indices': [171, 181]}, {'text': 'Barca', 'indices': [182, 188]}, {'text': 'PeterObi4President2023', 'indices': [189, 212]}, {'text': 'BBNaija7', 'indices': [213, 222]}, {'text': 'INEC', 'indices': [223, 228]}, {'text': 'Arewa4PeterObi', 'indices': [229, 244]}, {'text': 'BBNaija', 'indices': [245, 253]}, {'text': 'China', 'indices': [254, 260]}, {'text': 'Chelsea', 'indices': [261, 269]}, {'text': 'Taiwan', 'indices': [270, 277]}]",[],"Abuja, Nigeria",
2022-08-04 23:54:03+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#Taiwan One China https://t.co/iAL0HSO7tQ,0,0,en,0,0,sobioemma,210,488,FALSE,"[{'text': 'Taiwan', 'indices': [0, 7]}]",[],Nigeria,
2022-08-04 23:47:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Day 03 FYB week 
In advance to me 
#AllOrNothingArsenal #China #BBNaijaS7 #thursdayvibes #thursdayvibes #Taiwan #WarnerBrosDiscovery #skynews https://t.co/roiz2SlXMs",0,0,en,0,0,Ayomidegolds15,25,241,FALSE,"[{'text': 'AllOrNothingArsenal', 'indices': [35, 55]}, {'text': 'China', 'indices': [56, 62]}, {'text': 'BBNaijaS7', 'indices': [63, 73]}, {'text': 'thursdayvibes', 'indices': [74, 88]}, {'text': 'thursdayvibes', 'indices': [89, 103]}, {'text': 'Taiwan', 'indices': [104, 111]}, {'text': 'WarnerBrosDiscovery', 'indices': [112, 132]}, {'text': 'skynews', 'indices': [133, 141]}]",[],"Lagos, Nigeria",
2022-08-04 23:45:08+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",There will be serious chaos and bad economic recession if there is a war with china and tiawan... please let everyone think it over the four horsemen are here #Taiwan #China #WorldWarIII #war #,-0.277777778,0.511111111,en,0,0,BObodoma,9,43,,"[{'text': 'Taiwan', 'indices': [159, 166]}, {'text': 'China', 'indices': [167, 173]}, {'text': 'WorldWarIII', 'indices': [174, 186]}, {'text': 'war', 'indices': [187, 191]}]",[],university of Nigeria nsukka,
2022-08-04 23:34:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I really don’t know why all these countries keeps playing into the deceit of the United States and believe that they will help them. Even though they eventually helped you, at what cost? United States Will always profit from war and destabilisation of regions. #Taiwan",0.2,0.2,en,0,0,EtherKavalle,411,1581,,"[{'text': 'Taiwan', 'indices': [261, 268]}]",[],"Calabar, Nigeria",
2022-08-04 23:32:16+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Watch how this lady used strangers to accomplish her selfish aim.
https://t.co/rmRGxznAIg

#Apple Music #Spotify #iphone14 #thursdayvibes #China #Taiwan",-0.5,1,en,0,0,truliewezt,106,545,FALSE,"[{'text': 'Apple', 'indices': [91, 97]}, {'text': 'Spotify', 'indices': [104, 112]}, {'text': 'iphone14', 'indices': [113, 122]}, {'text': 'thursdayvibes', 'indices': [123, 137]}, {'text': 'China', 'indices': [138, 144]}, {'text': 'Taiwan', 'indices': [145, 152]}]",[],"Lagos, Nigeria",
2022-08-04 23:24:03+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Osun Election: APC Moves To Tribunal To Challenge PDP Adeleke's Victory

#fireboydml #Taiwan #WarnerBrosDiscovery #ASUU
Read more》https://t.co/GmJsQslGLp",0,0,en,0,0,giant_source,114,235,FALSE,"[{'text': 'fireboydml', 'indices': [73, 84]}, {'text': 'Taiwan', 'indices': [85, 92]}, {'text': 'WarnerBrosDiscovery', 'indices': [93, 113]}, {'text': 'ASUU', 'indices': [114, 119]}]",[],"Zaria, Nigeria ",
2022-08-04 23:17:14+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Look at the police who are rigorously protecting #Taiwan https://t.co/7e9OC26Hdi,0,0,en,0,0,KofiEkyirKwakoh,44,306,TRUE,"[{'text': 'Taiwan', 'indices': [49, 56]}]",[],Ghana,
2022-08-04 23:10:35+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","His Excellency Peter Obi And Senator Yusuf Datti Baba-Ahmed. Met with the British High Commissioner to Nigeria, @CatrionaLaing1 
When A Better Government Takes Over A Well Structured EFCC Will Be Built... If you Agree LIKE
 #Taiwan https://t.co/BaA2cMeVdn",0.22,0.346666667,en,0,0,CN4PO,10,15,FALSE,"[{'text': 'Taiwan', 'indices': [224, 231]}]","[{'screen_name': 'CatrionaLaing1', 'name': 'Catriona Laing', 'id': 535088290, 'id_str': '535088290', 'indices': [112, 127]}]",Abuja,
2022-08-04 23:01:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Make 17years old girl dey talk say she no fit love again💔 Oju werey tiri ibi lati kekere
.
.
.
.
.
.
.
.
#BulletTrainMovie  #Taiwan #AllOrNothingArsenal #BadDecisionsTODAY #BBNaijaS7 #ModijiOpensSRH #Machala #newmonth #timesupolivia #capitec #Explosion #UkraineRussiaWar #ไต้หวัน",0.133333333,0.4,en,0,0,InvincibleHighD,654,685,,"[{'text': 'BulletTrainMovie', 'indices': [105, 122]}, {'text': 'Taiwan', 'indices': [124, 131]}, {'text': 'AllOrNothingArsenal', 'indices': [132, 152]}, {'text': 'BadDecisionsTODAY', 'indices': [153, 171]}, {'text': 'BBNaijaS7', 'indices': [172, 182]}, {'text': 'ModijiOpensSRH', 'indices': [183, 198]}, {'text': 'Machala', 'indices': [199, 207]}, {'text': 'newmonth', 'indices': [208, 217]}, {'text': 'timesupolivia', 'indices': [218, 232]}, {'text': 'capitec', 'indices': [233, 241]}, {'text': 'Explosion', 'indices': [242, 252]}, {'text': 'UkraineRussiaWar', 'indices': [253, 270]}, {'text': 'ไต้หวัน', 'indices': [271, 279]}]",[],"Lagos, Nigeria",
2022-08-04 22:49:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",China allegedly prepares to invade Taiwan barely 24 hour after America’s Pelosi visit https://t.co/aFGYYLQf7u  #nosablog #life #กราดยิงอุบล #TaiwanStraitsCrisis #OBIDIENTS #bbnaija,-0.025,0.1,en,0,0,nosablog,2182,2494,TRUE,"[{'text': 'nosablog', 'indices': [111, 120]}, {'text': 'life', 'indices': [121, 126]}, {'text': 'กราดยิงอุบล', 'indices': [127, 139]}, {'text': 'TaiwanStraitsCrisis', 'indices': [140, 160]}, {'text': 'OBIDIENTS', 'indices': [161, 171]}, {'text': 'bbnaija', 'indices': [172, 180]}]",[],"Lagos, Nigeria",
2022-08-04 22:41:08+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Follow for follow back 🔙 
Retweet and Share #BulletTrainMovie #Taiwan #capitec #AllOrNothingArsenal #กราดยิงอุบล #ExtraordinaryAttorneyWooEp11 #BadDecisionsTODAY #BibleSumett #PokemonPresents #PokemonScarletViolet #BBNaijaS7 #skynews #Explosion #onstorm #foryou https://t.co/cEGxjhHBpI",0,0,en,0,0,exponentnwachae,1722,4981,FALSE,"[{'text': 'BulletTrainMovie', 'indices': [44, 61]}, {'text': 'Taiwan', 'indices': [62, 69]}, {'text': 'capitec', 'indices': [70, 78]}, {'text': 'AllOrNothingArsenal', 'indices': [79, 99]}, {'text': 'กราดยิงอุบล', 'indices': [100, 112]}, {'text': 'ExtraordinaryAttorneyWooEp11', 'indices': [113, 142]}, {'text': 'BadDecisionsTODAY', 'indices': [143, 161]}, {'text': 'BibleSumett', 'indices': [162, 174]}, {'text': 'PokemonPresents', 'indices': [175, 191]}, {'text': 'PokemonScarletViolet', 'indices': [192, 213]}, {'text': 'BBNaijaS7', 'indices': [214, 224]}, {'text': 'skynews', 'indices': [225, 233]}, {'text': 'Explosion', 'indices': [234, 244]}, {'text': 'onstorm', 'indices': [245, 253]}, {'text': 'foryou', 'indices': [254, 261]}]",[],"Lagos, Nigeria",
2022-08-04 22:32:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Never look down on God 
   🌺🌺🌺. 
    #BulletTrainMovie #Taiwan #BadDecisions",-0.155555556,0.288888889,en,0,0,FavourLaugh,3,82,,"[{'text': 'BulletTrainMovie', 'indices': [37, 54]}, {'text': 'Taiwan', 'indices': [55, 62]}, {'text': 'BadDecisions', 'indices': [63, 76]}]",[],"Benin-City, Nigeria",
2022-08-04 22:25:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","On the 7th day when God was resting, satan created Nigerian leaders 😒

#Taiwan #AllOrNothingArsenal #capitec 
#2023Elections",0,0,en,0,0,chidexobani,535,803,,"[{'text': 'Taiwan', 'indices': [71, 78]}, {'text': 'AllOrNothingArsenal', 'indices': [79, 99]}, {'text': 'capitec', 'indices': [100, 108]}, {'text': '2023Elections', 'indices': [110, 124]}]",[],"Lagos, Nigeria",
2022-08-04 22:23:37+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Adekunle #Wizkid #Taiwan 
Job Done installation of rain gutter at ibadan Oyo state #Whatsapp 08085310359
EFCC Doyin and cyph Rahman Jago Chi Chi Egbon Ali baba https://t.co/G9GAtpSjXN",0,0,en,0,0,imran_services,2909,1891,FALSE,"[{'text': 'Adekunle', 'indices': [0, 9]}, {'text': 'Wizkid', 'indices': [10, 17]}, {'text': 'Taiwan', 'indices': [18, 25]}, {'text': 'Whatsapp', 'indices': [84, 93]}]",[],"Lagos, Nigeria",
2022-08-04 22:17:32+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Do you think the Ethereum Merge will attract institutional Adoption??
#ETH #Ethereum #CryptoNews #DeFi #Metaverse #Poshmark #BBNaija #Taiwan #nftart #NFT #BTC #institutions #AdoptATeacher https://t.co/ud1UpF6RVS",0,0,en,0,0,SammyGrayE3,96,651,FALSE,"[{'text': 'ETH', 'indices': [70, 74]}, {'text': 'Ethereum', 'indices': [75, 84]}, {'text': 'CryptoNews', 'indices': [85, 96]}, {'text': 'DeFi', 'indices': [97, 102]}, {'text': 'Metaverse', 'indices': [103, 113]}, {'text': 'Poshmark', 'indices': [114, 123]}, {'text': 'BBNaija', 'indices': [124, 132]}, {'text': 'Taiwan', 'indices': [133, 140]}, {'text': 'nftart', 'indices': [141, 148]}, {'text': 'NFT', 'indices': [149, 153]}, {'text': 'BTC', 'indices': [154, 158]}, {'text': 'institutions', 'indices': [159, 172]}, {'text': 'AdoptATeacher', 'indices': [173, 187]}]",[],Nigeria,
2022-08-04 22:16:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#BBNaijaS7 #Taiwan #BigBrother #BigBrotherNaijaS7 #BBNajia #BBNaija  it’s getting lit pool party https://t.co/npACZaYBZJ,0,0,en,0,0,AndrewKunz7,1,6,FALSE,"[{'text': 'BBNaijaS7', 'indices': [0, 10]}, {'text': 'Taiwan', 'indices': [11, 18]}, {'text': 'BigBrother', 'indices': [19, 30]}, {'text': 'BigBrotherNaijaS7', 'indices': [31, 49]}, {'text': 'BBNajia', 'indices': [50, 58]}, {'text': 'BBNaija', 'indices': [59, 67]}]",[],Nigeria,
2022-08-04 22:16:08+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Our Parents Used To Say ""You will Understand When You Grow Up""
Do You Understand Now??🤷‍♀️🤷🤣😂

#maufemor Legon #BulletTrainMovie #Taiwan #capitec #AllOrNothingArsenal #ExtraordinaryAttorneyWooEp11 #BBNaijaS7 #BadDecisionsTODAY",0,0,en,0,0,maufemor7,2932,3516,,"[{'text': 'maufemor', 'indices': [95, 104]}, {'text': 'BulletTrainMovie', 'indices': [111, 128]}, {'text': 'Taiwan', 'indices': [129, 136]}, {'text': 'capitec', 'indices': [137, 145]}, {'text': 'AllOrNothingArsenal', 'indices': [146, 166]}, {'text': 'ExtraordinaryAttorneyWooEp11', 'indices': [167, 196]}, {'text': 'BBNaijaS7', 'indices': [197, 207]}, {'text': 'BadDecisionsTODAY', 'indices': [208, 226]}]",[],Accra Ghana,
2022-08-04 22:09:52+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Popping 🍾 some bottles of champagne 🍾🥂 Last night 🍷🍷🍷🍷
#BulletTrainMovie #Taiwan #BadDecisions #skynews #AllOrNothingArsenal #ExtraordinaryAttorneyWooEp11 #ExtraordinaryAttorneyWooEp11 https://t.co/VHp1KIltN6",0,0.066666667,en,0,0,Kevinice0,3,4,FALSE,"[{'text': 'BulletTrainMovie', 'indices': [55, 72]}, {'text': 'Taiwan', 'indices': [73, 80]}, {'text': 'BadDecisions', 'indices': [81, 94]}, {'text': 'skynews', 'indices': [95, 103]}, {'text': 'AllOrNothingArsenal', 'indices': [104, 124]}, {'text': 'ExtraordinaryAttorneyWooEp11', 'indices': [125, 154]}, {'text': 'ExtraordinaryAttorneyWooEp11', 'indices': [155, 184]}]",[],,
2022-08-04 22:05:11+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","😂😂🤣😂😂 
No be only me go see this thing o!
This man thinks we're in 1910, always talking about food.

The 3 | EFCC Fabio David Hundeyin Here we go Garnacho Premier league Niger #Taiwan Campaign DG Leicester https://t.co/sGrgwMYnR0",0,1,en,0,0,Zeus_el_Savage,153,438,FALSE,"[{'text': 'Taiwan', 'indices': [176, 183]}]",[],Nigeria,
2022-08-04 22:04:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Risk nothing , Gain Nothing !!! 

#BulletTrainMovie #Taiwan #AllOrNothingArsenal",0,0,en,0,0,oye_goke,209,343,,"[{'text': 'BulletTrainMovie', 'indices': [34, 51]}, {'text': 'Taiwan', 'indices': [52, 59]}, {'text': 'AllOrNothingArsenal', 'indices': [60, 80]}]",[],"Oyo, Nigeria",
2022-08-04 22:04:02+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","https://t.co/Se7h95ajvo

27 YEARS STRONK! #birthday #streaming w/ mah homies!

#smallstreamers #Taiwan #BulletTrainMovie #กราดยิงอุบล #twitch #twitchstreamer",0,0,en,0,0,FastPacedSloth,19,24,FALSE,"[{'text': 'birthday', 'indices': [42, 51]}, {'text': 'streaming', 'indices': [52, 62]}, {'text': 'smallstreamers', 'indices': [79, 94]}, {'text': 'Taiwan', 'indices': [95, 102]}, {'text': 'BulletTrainMovie', 'indices': [103, 120]}, {'text': 'กราดยิงอุบล', 'indices': [121, 133]}, {'text': 'twitch', 'indices': [134, 141]}, {'text': 'twitchstreamer', 'indices': [142, 157]}]",[],CO,
2022-08-04 22:01:50+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","May Almighty God Bless Our hustling
 #Taiwan #Bullish #iphone14 #PiConsensus #BBNaija https://t.co/J5gc59nY80",0,0,en,0,0,RealAbdulmanaf,189,173,FALSE,"[{'text': 'Taiwan', 'indices': [37, 44]}, {'text': 'Bullish', 'indices': [45, 53]}, {'text': 'iphone14', 'indices': [54, 63]}, {'text': 'PiConsensus', 'indices': [64, 76]}, {'text': 'BBNaija', 'indices': [77, 85]}]",[],Nigeria,
2022-08-04 21:49:49+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Make the new month amazing one. 

#ThinkBIGSundayWithMarsha #dailyinspiration #Taiwan #heralddigitals #enterpreneur #WebsiteDesign #graphicdesign #branding #herald_digitals #businessconsulting #business 
#wisdomtidbit #PAG https://t.co/yPQQwkGuw0",0.368181818,0.677272727,en,0,0,herald_digitals,103,704,FALSE,"[{'text': 'ThinkBIGSundayWithMarsha', 'indices': [34, 59]}, {'text': 'dailyinspiration', 'indices': [60, 77]}, {'text': 'Taiwan', 'indices': [78, 85]}, {'text': 'heralddigitals', 'indices': [86, 101]}, {'text': 'enterpreneur', 'indices': [102, 115]}, {'text': 'WebsiteDesign', 'indices': [116, 130]}, {'text': 'graphicdesign', 'indices': [131, 145]}, {'text': 'branding', 'indices': [146, 155]}, {'text': 'herald_digitals', 'indices': [156, 172]}, {'text': 'businessconsulting', 'indices': [173, 192]}, {'text': 'business', 'indices': [193, 202]}, {'text': 'wisdomtidbit', 'indices': [204, 217]}, {'text': 'PAG', 'indices': [218, 222]}]",[],"Lagos, Nigeria",
2022-08-04 21:48:47+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#cryptocurrencies trending with #PiConsensus at the top is not a coincidence. The world is about to witness the greatest revolution of all time with #PiNetwork and #Pioneers. You are not too late to be part of history. Retweet till it gets to #Taiwan and #China Reno Omokri Obiano https://t.co/gbEdagmUIq,0.4,0.7,en,0,0,Ennys_Abbey,71,399,FALSE,"[{'text': 'cryptocurrencies', 'indices': [0, 17]}, {'text': 'PiConsensus', 'indices': [32, 44]}, {'text': 'PiNetwork', 'indices': [149, 159]}, {'text': 'Pioneers', 'indices': [164, 173]}, {'text': 'Taiwan', 'indices': [243, 250]}, {'text': 'China', 'indices': [255, 261]}]",[],"Lagos, Nigeria",
2022-08-04 21:47:46+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Just a freestyle #Taiwan #BBNaijaS7 #BadDecisionsTODAY #BadDecisionsTODAY https://t.co/pHWTp7I5mJ,0,0,en,0,0,Itsdbabafatbili,4,63,FALSE,"[{'text': 'Taiwan', 'indices': [17, 24]}, {'text': 'BBNaijaS7', 'indices': [25, 35]}, {'text': 'BadDecisionsTODAY', 'indices': [36, 54]}, {'text': 'BadDecisionsTODAY', 'indices': [55, 73]}]",[],Nigeria,
2022-08-04 21:44:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here is how to start a conversation with a girl you like;

A Thread;

Whatever will happen between the both of you is heavily dependent on that first conversation and the impression you leave on her.

iPhone 14 EFCC ASUU #Taiwan Tinubu Obi https://t.co/NuKqOdXZll",0.025,0.416666667,en,0,0,AlwaysWorried__,898,1512,FALSE,"[{'text': 'Taiwan', 'indices': [221, 228]}]",[],"Lagos, Nigeria",
2022-08-04 21:38:15+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I will be speaking at the #SiBANP2PCONFERENCE happening  on the 6th of August 2022.  #Bitcoin #Coinbase #Binance @ARISEtv @channelstv #Taiwan Blackrock The FBI Chi Chi EFCC https://t.co/2bK4aGnVAU,0,0,en,0,0,Rumerule,1550,1239,FALSE,"[{'text': 'SiBANP2PCONFERENCE', 'indices': [26, 45]}, {'text': 'Bitcoin', 'indices': [85, 93]}, {'text': 'Coinbase', 'indices': [94, 103]}, {'text': 'Binance', 'indices': [104, 112]}, {'text': 'Taiwan', 'indices': [134, 141]}]","[{'screen_name': 'ARISEtv', 'name': 'ARISE NEWS', 'id': 1087778780, 'id_str': '1087778780', 'indices': [113, 121]}, {'screen_name': 'channelstv', 'name': 'Channels Television', 'id': 125346858, 'id_str': '125346858', 'indices': [122, 133]}]","Lagos, Nigeria",
2022-08-04 21:36:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The worst pain is getting hurt 😞 by someone you explain your pain too
.
.
.
.
.
.
.
.
.
#BulletTrainMovie #Taiwan #AllOrNothingArsenal #BadDecisionsTODAY #BBNaijaS7 #ModijiOpensSRH #Machala #newmonth #timesupolivia #capitec #Explosion #UkraineRussiaWar #ไต้หวัน",-1,1,en,0,0,InvincibleHighD,654,685,,"[{'text': 'BulletTrainMovie', 'indices': [88, 105]}, {'text': 'Taiwan', 'indices': [106, 113]}, {'text': 'AllOrNothingArsenal', 'indices': [114, 134]}, {'text': 'BadDecisionsTODAY', 'indices': [135, 153]}, {'text': 'BBNaijaS7', 'indices': [154, 164]}, {'text': 'ModijiOpensSRH', 'indices': [165, 180]}, {'text': 'Machala', 'indices': [181, 189]}, {'text': 'newmonth', 'indices': [190, 199]}, {'text': 'timesupolivia', 'indices': [200, 214]}, {'text': 'capitec', 'indices': [215, 223]}, {'text': 'Explosion', 'indices': [224, 234]}, {'text': 'UkraineRussiaWar', 'indices': [235, 252]}, {'text': 'ไต้หวัน', 'indices': [253, 261]}]",[],"Lagos, Nigeria",
2022-08-04 21:22:35+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","For the first time ever, PLA missiles have flown directly over Taiwan. 

They hit targets in waters east of the island.

The next two days of military exercises will see many more such firsts.

#Taiwan / One China/ Dino melaye/  Iphone 14 https://t.co/cbSE372zmL",0.178571429,0.333333333,en,0,0,Twenty_naira,255,310,FALSE,"[{'text': 'Taiwan', 'indices': [194, 201]}]",[],Nigeria,
2022-08-04 21:16:54+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","You get mind ooo, you unfollow @elonmusk the owner of the app..

#model #LeverageRedemption #Taiwan - #BadDecisionsTODAY #BBNaijaS7 #EPL2022",0,0,en,0,0,ElderMakana,688,775,,"[{'text': 'model', 'indices': [65, 71]}, {'text': 'LeverageRedemption', 'indices': [72, 91]}, {'text': 'Taiwan', 'indices': [92, 99]}, {'text': 'BadDecisionsTODAY', 'indices': [102, 120]}, {'text': 'BBNaijaS7', 'indices': [121, 131]}, {'text': 'EPL2022', 'indices': [132, 140]}]","[{'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': 44196397, 'id_str': '44196397', 'indices': [31, 40]}]","Lagos, Nigeria",
2022-08-04 21:14:56+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ever notice when your doing good, people love digging up and talking about your past trying to hurt you? 

#Deborah #Taiwan #bigbrother24",0.316666667,0.483333333,en,0,0,Adedayo_AJ,128,240,,"[{'text': 'Deborah', 'indices': [107, 115]}, {'text': 'Taiwan', 'indices': [116, 123]}, {'text': 'bigbrother24', 'indices': [124, 137]}]",[],"Lagos, Nigeria",
2022-08-04 21:07:55+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bucket prank by me the trouble maker 😂💔
#prank #trender_sam #explore #ManUnited #China #Taiwan #capitec #Birmingham2022 #trendingvideos https://t.co/XmsWKco1NS",-0.2,0.2,en,0,0,trender_sam,72,49,FALSE,"[{'text': 'prank', 'indices': [40, 46]}, {'text': 'trender_sam', 'indices': [47, 59]}, {'text': 'explore', 'indices': [60, 68]}, {'text': 'ManUnited', 'indices': [69, 79]}, {'text': 'China', 'indices': [80, 86]}, {'text': 'Taiwan', 'indices': [87, 94]}, {'text': 'capitec', 'indices': [95, 103]}, {'text': 'Birmingham2022', 'indices': [104, 119]}, {'text': 'trendingvideos', 'indices': [120, 135]}]",[],Nigeria,
2022-08-04 21:03:51+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Is your choir a choir of songwriters or a choir of 'copyright' singers/musicians or a choir of non songwriters&amp;non copyright singers/musicians?
The answer to this is key to choral performances&amp;effectiveness musically&amp;Vocally.
#Taiwan #capitec #China #onstorm #AllOrNothingArsenal https://t.co/Na4Yekzzmu",0,1,en,0,0,Fatheraby,883,422,FALSE,"[{'text': 'Taiwan', 'indices': [238, 245]}, {'text': 'capitec', 'indices': [246, 254]}, {'text': 'China', 'indices': [255, 261]}, {'text': 'onstorm', 'indices': [262, 270]}, {'text': 'AllOrNothingArsenal', 'indices': [271, 291]}]",[],Osogbo,
